role,case_id,candidate_count,ndcg_at_5,ndcg_at_10,top1_agreement,top3_overlap,recall_at_5,recall_at_10,top10_jaccard,predicted_top1_teacher_rank,predicted_top1_drive_id,teacher_top1_drive_id
ost,REQ_000088,214,0.29831900507129105,0.5212153700472898,0,0.0,0.2,0.5,0.3333333333333333,48,DRV_000092,DRV_000203
ost,REQ_000093,97,0.5394287102247355,0.591594977744022,0,0.6666666666666666,0.6,0.8,0.6666666666666666,3,DRV_000209,DRV_000203
ost,REQ_000096,69,0.19991534850180281,0.2838578139694862,0,0.0,0.4,0.4,0.25,66,DRV_000029,DRV_000203
ost,REQ_000102,51,0.40247072567096026,0.35041409725837674,0,0.3333333333333333,0.4,0.2,0.1111111111111111,3,DRV_000201,DRV_000203
ost,REQ_000103,59,0.8836158005685877,0.8829128759987744,0,1.0,1.0,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000107,125,0.8836158005685877,0.8821192823258674,0,1.0,1.0,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000109,148,1.0,0.9800340895306937,1,1.0,0.8,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000111,64,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000124,124,0.8726854243481624,0.8508150438932657,0,0.6666666666666666,1.0,0.8,0.6666666666666666,2,DRV_000205,DRV_000203
ost,REQ_000137,60,0.8162899319092352,0.7805371764205312,1,0.6666666666666666,0.4,0.5,0.3333333333333333,1,DRV_000203,DRV_000203
ost,REQ_000141,94,0.8726854243481624,0.8737170772088376,0,0.6666666666666666,1.0,0.9,0.8181818181818182,3,DRV_000209,DRV_000205
ost,REQ_000142,75,0.4481474706349549,0.49562714214424675,0,0.3333333333333333,0.4,0.8,0.6666666666666666,7,DRV_000092,DRV_000137
ost,REQ_000144,130,0.7719438470792477,0.7889625128952431,1,0.3333333333333333,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000145,138,0.8512479293982976,0.8147923499608881,1,0.6666666666666666,0.6,0.5,0.3333333333333333,1,DRV_000092,DRV_000092
ost,REQ_000153,76,0.9890696237795747,0.969880892646669,1,0.6666666666666666,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000162,111,0.19522130483134031,0.28379606136658286,0,0.0,0.4,0.6,0.42857142857142855,45,DRV_000092,DRV_000137
ost,REQ_000164,111,0.29047531938779914,0.4090424837877539,0,0.3333333333333333,0.4,0.6,0.42857142857142855,59,DRV_000092,DRV_000203
ost,REQ_000174,44,0.3702452956243879,0.37842701155254516,0,0.0,0.6,0.5,0.3333333333333333,7,DRV_000193,DRV_000203
ost,REQ_000177,47,1.0,0.9608617727342945,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000205,DRV_000205
ost,REQ_000180,71,0.503748414255539,0.7050812290527839,0,0.6666666666666666,0.4,0.7,0.5384615384615384,3,DRV_000193,DRV_000197
ost,REQ_000193,90,0.9211639243764221,0.8945364538063002,1,0.6666666666666666,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000200,53,0.47584161318432544,0.6193227321911322,0,0.3333333333333333,0.4,0.6,0.42857142857142855,3,DRV_000209,DRV_000203
ost,REQ_000226,86,0.2684294361714449,0.27872924954450823,0,0.0,0.0,0.3,0.17647058823529413,7,DRV_000209,DRV_000092
ost,REQ_000235,63,0.9890696237795747,0.9708382907407566,1,0.6666666666666666,0.6,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000260,60,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000263,129,0.21070428676224406,0.3334156396865724,0,0.0,0.4,0.6,0.42857142857142855,39,DRV_000092,DRV_000137
ost,REQ_000264,62,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000268,52,0.8726854243481624,0.8328278581761374,0,0.6666666666666666,1.0,0.7,0.5384615384615384,2,DRV_000203,DRV_000205
ost,REQ_000272,193,1.0,0.9808276832036008,1,1.0,0.6,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000273,80,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000300,57,0.37823147565683024,0.501152941038045,0,0.3333333333333333,0.4,0.7,0.5384615384615384,9,DRV_000203,DRV_000195
ost,REQ_000314,159,0.29892739333778057,0.5740674010968382,0,0.3333333333333333,0.6,0.8,0.6666666666666666,12,DRV_000092,DRV_000205
ost,REQ_000317,87,0.9890696237795747,0.9307426653809634,1,0.6666666666666666,0.8,0.7,0.5384615384615384,1,DRV_000205,DRV_000205
ost,REQ_000321,92,0.23463934264312925,0.3411439936725943,0,0.3333333333333333,0.4,0.5,0.3333333333333333,52,DRV_000092,DRV_000203
ost,REQ_000322,178,0.35992330767045205,0.4206099687270181,0,0.3333333333333333,0.4,0.6,0.42857142857142855,14,DRV_000092,DRV_000205
ost,REQ_000323,41,0.8095367200915682,0.8006237385084947,0,0.6666666666666666,0.8,0.8,0.6666666666666666,2,DRV_000203,DRV_000205
ost,REQ_000324,61,0.8836158005685877,0.8829128759987744,0,1.0,1.0,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000345,146,0.8118298915865086,0.8416912263259905,0,1.0,0.6,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000358,69,0.9821598387090935,0.9650250422387412,1,0.6666666666666666,0.8,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000364,60,1.0,0.9591107809672998,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000365,37,1.0,0.9712415248054012,1,1.0,0.8,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000379,78,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000392,70,0.8423278487528443,0.8385908869494125,0,1.0,0.8,0.9,0.8181818181818182,2,DRV_000203,DRV_000205
ost,REQ_000394,51,0.8836158005685877,0.8629469655294681,0,1.0,0.8,0.8,0.6666666666666666,2,DRV_000203,DRV_000205
ost,REQ_000404,72,0.9821598387090935,0.9237442857996772,1,0.6666666666666666,0.8,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_000409,35,0.7403289180770979,0.7248337370048862,0,0.6666666666666666,0.6,0.5,0.3333333333333333,2,DRV_000203,DRV_000205
ost,REQ_000410,166,0.8906659672100865,0.8022210144928373,1,0.6666666666666666,0.4,0.4,0.25,1,DRV_000092,DRV_000092
ost,REQ_000412,62,0.9890696237795747,0.9908042012100629,1,0.6666666666666666,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000432,100,0.6273974984029932,0.6473887902663675,0,0.6666666666666666,0.8,0.7,0.5384615384615384,55,DRV_000092,DRV_000203
ost,REQ_000433,73,0.8836158005685877,0.9020851927951737,0,1.0,1.0,1.0,1.0,2,DRV_000203,DRV_000205
ost,REQ_000441,115,0.46972537376845375,0.4047692643219354,0,0.6666666666666666,0.4,0.2,0.1111111111111111,105,DRV_000027,DRV_000092
ost,REQ_000450,59,0.8216838728449726,0.8108432195527246,1,0.3333333333333333,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000455,182,0.575321664715775,0.6833828987246172,0,0.6666666666666666,0.4,0.5,0.3333333333333333,2,DRV_000205,DRV_000203
ost,REQ_000457,105,0.15580326701955138,0.1839760984071437,0,0.0,0.0,0.3,0.17647058823529413,57,DRV_000092,DRV_000203
ost,REQ_000464,54,0.7877310231433965,0.8919613680501037,1,0.3333333333333333,0.6,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000465,59,0.3147145694019291,0.5358708746580236,0,0.0,0.2,0.7,0.5384615384615384,10,DRV_000191,DRV_000203
ost,REQ_000467,125,0.3298933571995881,0.48675391556835995,0,0.3333333333333333,0.4,0.6,0.42857142857142855,55,DRV_000092,DRV_000203
ost,REQ_000468,65,0.6755952352892176,0.6643123141301622,0,0.3333333333333333,0.6,0.6,0.42857142857142855,7,DRV_000207,DRV_000203
ost,REQ_000472,79,0.33773704288308,0.42366141766412807,0,0.0,0.6,0.8,0.6666666666666666,11,DRV_000092,DRV_000137
ost,REQ_000474,64,0.40966333343617684,0.6539302187557996,0,0.0,0.6,0.9,0.8181818181818182,5,DRV_000018,DRV_000203
ost,REQ_000481,114,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000483,75,0.393550645025507,0.4076201166376658,0,0.3333333333333333,0.4,0.5,0.3333333333333333,4,DRV_000205,DRV_000203
ost,REQ_000484,80,0.5986280172806278,0.6010763932889325,0,0.3333333333333333,0.6,0.5,0.3333333333333333,53,DRV_000029,DRV_000092
ost,REQ_000486,62,0.6755952352892176,0.6720655785507769,0,0.3333333333333333,0.6,0.7,0.5384615384615384,10,DRV_000092,DRV_000205
ost,REQ_000487,82,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000492,59,0.8423278487528443,0.8673493621440113,0,1.0,0.8,1.0,1.0,3,DRV_000195,DRV_000193
ost,REQ_000493,54,0.45659954458493635,0.5207251143370004,0,0.3333333333333333,0.6,0.8,0.6666666666666666,3,DRV_000092,DRV_000137
ost,REQ_000497,66,0.8872110746748461,0.9092311749285134,1,0.6666666666666666,0.4,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_000501,77,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000193,DRV_000193
ost,REQ_000503,235,0.47892825049602616,0.49862118527578,0,0.3333333333333333,0.4,0.4,0.25,12,DRV_000199,DRV_000189
ost,REQ_000505,111,0.8196735772700006,0.8955412822532359,1,0.3333333333333333,0.4,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000506,50,0.2096065735870062,0.2591611539015901,0,0.0,0.0,0.3,0.17647058823529413,9,DRV_000189,DRV_000197
ost,REQ_000513,61,0.9211639243764221,0.8945364538063002,1,0.6666666666666666,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000521,52,1.0,0.9800340895306937,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000205,DRV_000205
ost,REQ_000530,91,0.9379276907053674,0.9068889310337606,1,0.6666666666666666,0.8,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_000536,90,0.8872110746748461,0.9214161866522063,1,0.6666666666666666,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000537,233,0.7178150281652717,0.6568003607062359,1,0.3333333333333333,0.4,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_000549,108,0.9211639243764221,0.8691599067499222,1,0.6666666666666666,0.4,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_000554,74,0.9890696237795747,0.9716318844136637,1,0.6666666666666666,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000565,102,0.19505854865807967,0.32421636797217684,0,0.0,0.0,0.4,0.25,10,DRV_000186,DRV_000203
ost,REQ_000569,59,0.8726854243481624,0.8729234835359305,0,0.6666666666666666,0.8,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000579,72,0.11825411343536682,0.22274294159963767,0,0.0,0.0,0.5,0.3333333333333333,6,DRV_000092,DRV_000137
ost,REQ_000589,65,0.3486674191035054,0.34623400248931685,0,0.0,0.4,0.5,0.3333333333333333,4,DRV_000205,DRV_000092
ost,REQ_000602,56,0.8477930368630572,0.8070409498105324,1,0.6666666666666666,0.4,0.5,0.3333333333333333,1,DRV_000203,DRV_000203
ost,REQ_000610,213,0.6855896247313158,0.5767911473821374,1,0.3333333333333333,0.2,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_000616,107,0.6354466299115313,0.6397243848371004,0,0.3333333333333333,0.4,0.7,0.5384615384615384,2,DRV_000205,DRV_000203
ost,REQ_000620,233,0.7653606573568709,0.726592495416556,1,0.6666666666666666,0.4,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000622,199,0.5038206912063642,0.5395354161251813,0,0.3333333333333333,0.2,0.3,0.17647058823529413,52,DRV_000092,DRV_000203
ost,REQ_000636,111,1.0,0.9377959349975421,1,1.0,0.8,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_000646,232,0.7653606573568709,0.6971135240476081,1,0.6666666666666666,0.4,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000657,74,0.08399706960054582,0.18151910564525203,0,0.0,0.0,0.2,0.1111111111111111,15,DRV_000186,DRV_000203
ost,REQ_000669,57,0.6076895358860651,0.612399803970454,0,0.6666666666666666,0.6,0.7,0.5384615384615384,32,DRV_000092,DRV_000205
ost,REQ_000685,147,0.2740573804549182,0.42992723674289235,0,0.3333333333333333,0.4,0.4,0.25,57,DRV_000092,DRV_000203
ost,REQ_000692,111,0.4453862924445427,0.5376191321546067,0,0.0,0.4,0.5,0.3333333333333333,12,DRV_000209,DRV_000203
ost,REQ_000693,95,0.044579031788756864,0.14158728470663945,0,0.0,0.0,0.3,0.17647058823529413,39,DRV_000186,DRV_000203
ost,REQ_000709,94,0.36931139501137705,0.5886507117271486,0,0.3333333333333333,0.4,0.7,0.5384615384615384,20,DRV_000092,DRV_000205
ost,REQ_000710,75,0.7790387629252323,0.7540422941270799,0,0.6666666666666666,0.6,0.6,0.42857142857142855,3,DRV_000201,DRV_000203
ost,REQ_000716,55,0.15580326701955138,0.20966228065929526,0,0.0,0.4,0.5,0.3333333333333333,36,DRV_000191,DRV_000203
ost,REQ_000726,74,0.8095367200915682,0.820589648977801,0,0.6666666666666666,0.8,0.9,0.8181818181818182,2,DRV_000203,DRV_000205
ost,REQ_000763,223,0.0,0.0,0,0.0,0.0,0.0,0.0,199,DRV_000175,DRV_000092
ost,REQ_000770,23,0.669266337351503,0.6987623574659649,0,0.3333333333333333,0.6,0.7,0.5384615384615384,5,DRV_000197,DRV_000203
ost,REQ_000771,95,0.20771634453350896,0.3806975598774648,0,0.0,0.2,0.6,0.42857142857142855,12,DRV_000207,DRV_000203
ost,REQ_000774,158,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,49,DRV_000186,DRV_000189
ost,REQ_000776,100,0.8836158005685877,0.9020851927951737,0,1.0,0.8,1.0,1.0,2,DRV_000195,DRV_000197
ost,REQ_000789,77,0.8501715344363362,0.7681527767313429,1,0.3333333333333333,0.4,0.4,0.25,1,DRV_000203,DRV_000203
ost,REQ_000793,71,0.521213107626109,0.578021060929974,0,0.3333333333333333,0.6,0.7,0.5384615384615384,30,DRV_000092,DRV_000205
ost,REQ_000799,66,0.0,0.0,0,0.0,0.0,0.0,0.0,63,DRV_000129,DRV_000203
ost,REQ_000806,73,0.7178150281652717,0.6744227138689121,1,0.3333333333333333,0.4,0.4,0.25,1,DRV_000197,DRV_000197
ost,REQ_000815,74,0.7888073648801249,0.7831839930024481,0,0.6666666666666666,0.8,0.8,0.6666666666666666,2,DRV_000205,DRV_000203
ost,REQ_000817,61,0.29892739333778057,0.27252679503794086,0,0.3333333333333333,0.4,0.3,0.17647058823529413,17,DRV_000207,DRV_000203
ost,REQ_000820,155,0.4418887634827492,0.6203100409896094,0,0.3333333333333333,0.6,0.6,0.42857142857142855,3,DRV_000209,DRV_000205
ost,REQ_000844,81,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000848,56,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000851,95,0.6670698546120608,0.6771057646828327,1,0.3333333333333333,0.2,0.5,0.3333333333333333,1,DRV_000092,DRV_000092
ost,REQ_000855,116,0.07437603530085127,0.16888232276274523,0,0.0,0.0,0.3,0.17647058823529413,44,DRV_000186,DRV_000189
ost,REQ_000863,85,0.9890696237795747,0.9908042012100629,1,0.6666666666666666,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000866,167,1.0,1.0,1,1.0,0.8,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000878,67,0.05912705671768341,0.04974398919599572,0,0.0,0.2,0.1,0.05263157894736842,67,DRV_000055,DRV_000137
ost,REQ_000886,116,1.0,0.9808276832036008,1,1.0,0.8,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000891,150,0.8244877140745543,0.8132021099757257,1,0.6666666666666666,0.6,0.6,0.42857142857142855,1,DRV_000092,DRV_000092
ost,REQ_000906,81,0.9211639243764221,0.9408301662909792,1,0.6666666666666666,0.8,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000915,105,0.24857897930556624,0.3705328477308246,0,0.0,0.4,0.5,0.3333333333333333,12,DRV_000186,DRV_000203
ost,REQ_000917,130,0.2255565058244154,0.3484554965906507,0,0.0,0.2,0.7,0.5384615384615384,7,DRV_000207,DRV_000092
ost,REQ_000921,68,0.8216838728449726,0.809885821458637,1,0.3333333333333333,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000936,79,0.9226787121221995,0.9349490821574502,1,0.6666666666666666,0.8,0.9,0.8181818181818182,1,DRV_000092,DRV_000092
ost,REQ_000949,219,0.28799701711735515,0.49605510764282834,0,0.0,0.4,0.7,0.5384615384615384,33,DRV_000207,DRV_000201
ost,REQ_000956,105,0.7822658350331836,0.754055004799344,1,0.3333333333333333,0.4,0.6,0.42857142857142855,1,DRV_000092,DRV_000092
ost,REQ_000957,150,0.9695020428336644,0.8685463334208317,1,1.0,0.8,0.4,0.25,1,DRV_000092,DRV_000092
ost,REQ_000959,131,0.5063395703506611,0.5445845457466597,0,0.3333333333333333,0.6,0.8,0.6666666666666666,3,DRV_000092,DRV_000137
ost,REQ_000962,64,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000997,66,0.5995608615046721,0.5982015565681994,0,0.0,0.8,0.7,0.5384615384615384,4,DRV_000209,DRV_000203
ost,REQ_001005,55,0.575321664715775,0.6566332993861075,0,0.6666666666666666,0.4,0.5,0.3333333333333333,3,DRV_000193,DRV_000197
ost,REQ_001022,154,0.751767877866848,0.7481350464654462,1,0.3333333333333333,0.4,0.4,0.25,1,DRV_000203,DRV_000203
ost,REQ_001026,151,0.7391527184179716,0.6983774578500671,0,0.6666666666666666,0.6,0.5,0.3333333333333333,3,DRV_000205,DRV_000203
ost,REQ_001033,107,0.7428477972213946,0.7917690112034969,0,0.6666666666666666,0.6,0.8,0.6666666666666666,3,DRV_000201,DRV_000203
ost,REQ_001038,228,0.40247072567096026,0.4136075246369235,0,0.3333333333333333,0.4,0.3,0.17647058823529413,3,DRV_000092,DRV_000137
ost,REQ_001041,78,0.7119255261751065,0.7384686971642715,0,0.3333333333333333,0.6,0.8,0.6666666666666666,2,DRV_000092,DRV_000137
ost,REQ_001054,55,1.0,0.958719243560936,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_001059,88,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_001067,54,0.14898607394943844,0.19741306497216074,0,0.0,0.0,0.3,0.17647058823529413,51,DRV_000226,DRV_000203
ost,REQ_001076,69,0.8216838728449726,0.8108432195527246,1,0.3333333333333333,0.6,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_001079,95,0.16458190970502043,0.27330387183578614,0,0.0,0.2,0.4,0.25,46,DRV_000092,DRV_000203
ost,REQ_001080,67,0.43815099502754035,0.5833869477272275,0,0.0,0.4,0.6,0.42857142857142855,7,DRV_000186,DRV_000203
ost,REQ_001088,120,0.20858008097362726,0.26091483173234614,0,0.3333333333333333,0.4,0.4,0.25,59,DRV_000092,DRV_000203
ost,REQ_001093,165,0.5912705671768341,0.5794140987285394,1,0.3333333333333333,0.2,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_001121,61,0.5091433849676263,0.6154497259537285,0,0.3333333333333333,0.8,0.6,0.42857142857142855,4,DRV_000201,DRV_000203
ost,REQ_001129,165,0.0,0.0,0,0.0,0.0,0.0,0.0,158,DRV_000169,DRV_000092
ost,REQ_001132,83,0.21493032373723478,0.5142195175654176,0,0.0,0.2,0.7,0.5384615384615384,7,DRV_000055,DRV_000092
ost,REQ_001136,68,0.8657756392776812,0.8679038287068219,0,0.6666666666666666,1.0,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_001140,97,0.9821598387090935,0.924929416878948,1,0.6666666666666666,0.6,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_001141,82,0.9211639243764221,0.8736131452429062,1,0.6666666666666666,0.6,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_001144,89,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_001145,54,0.16458190970502043,0.4035246946943169,0,0.0,0.4,0.6,0.42857142857142855,49,DRV_000091,DRV_000203
ost,REQ_001147,57,1.0,0.958719243560936,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000205,DRV_000205
ost,REQ_001152,63,0.966047150298424,0.9505119313675774,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000205,DRV_000205
ost,REQ_001166,64,0.22901139835965592,0.3083365157706927,0,0.0,0.0,0.3,0.17647058823529413,8,DRV_000089,DRV_000092
ost,REQ_001175,58,0.5063395703506611,0.5445845457466597,0,0.3333333333333333,0.4,0.8,0.6666666666666666,3,DRV_000209,DRV_000137
ost,REQ_001182,74,0.8047797249450098,0.859053444589115,0,0.6666666666666666,0.8,0.9,0.8181818181818182,3,DRV_000209,DRV_000205
ost,REQ_001183,76,0.2787514241253807,0.5034627921759024,0,0.0,0.2,0.5,0.3333333333333333,7,DRV_000186,DRV_000203
ost,REQ_001187,95,0.6343072834734743,0.6510595095950245,0,0.6666666666666666,0.6,0.7,0.5384615384615384,58,DRV_000092,DRV_000203
